項次,單位代號,核准日期,預算科目/名稱,關注民代,補助縣市鄉鎮區,申請補(捐)助單位,統一編號,活動名稱,活動時間(起),活動時間(迄),活動地點,"活動總經額 (千元)","申請補助金額 (千元)","核准補助金額 (千元)",核准理由
137,促進電力發展營運協助金審議委員會,2015/11/26,aa,aa,苗栗縣,社團法人苗栗縣愛加倍社區關懷協會,14702559,協助社團法人苗栗縣愛加倍社區關懷協會辦理104年「愛在一起」社區弱勢家庭慈善音樂晚會活動計畫,2015/12/18,2015/12/18,苗栗縣通霄鎮,76,40,30,關懷弱勢，提升台電企業形象
138,促進電力發展營運協助金審議委員會,2015/11/26,aa,aa,新北市,核能火力發電工程處北部施工處,aa,協助核能火力發電工程處北部施工處辦理新北市林口區崇林國中籃球隊104學年度培育訓練計畫,2015/11/1,2016/7/31,新北市林口區,100,100,100,配合宣導電力發展營運，提昇文教品質
139,促進電力發展營運協助金審議委員會,2015/11/30,aa,aa,新北市,核能火力發電工程處北部施工處,aa,協助核能火力發電工程處北部施工處辦理新北市林口區林口國中羽球隊104學年度培育訓練計畫,2015/11/1,2016/7/31,新北市林口區,250,250,250,配合宣導電力發展營運，提昇文教品質
140,促進電力發展營運協助金審議委員會,2015/11/30,aa,aa,新北市,第二核能發電廠,aa,協助第二核能發電廠辦理104年度台電特別助學金關懷菁英學生生活近況暨電力宣導活動,2015/12/1,2015/12/31,新北市萬里區,298,298,298,關懷弱勢，提升台電企業形象
141,促進電力發展營運協助金審議委員會,2015/11/27,aa,aa,屏東縣,屏東縣車城地區農會,91277700,協助屏東縣車城地區農會辦理信用部延伸櫃檯啟用暨核能知識宣導活動,2015/12/10,2015/12/20,屏東縣牡丹鄉,142,70,70,配合宣導電力發展營運，提升台電企業形象
142,促進電力發展營運協助金審議委員會,2015/11/26,aa,aa,基隆市,基隆市七堵區友二社區發展協會,13312759,協助基隆市七堵區友二社區發展協會辦理104年敬老尊賢聯誼活動,2015/11/25,2015/12/10,基隆市七堵區,142,136,136,配合宣導電力發展營運，提升台電企業形象
,,,,,,,,,,,,,,,
1,促進電力發展營運協助金審議委員會,2016/1/27,aa,aa,基隆市,基隆市農會,277408,協助基隆市農會辦理基隆市105年度農民節慶祝大會計畫,2016/1/31,2016/1/31,基隆市七堵區,370,200,80,配合宣導電力發展營運，維護傳統習俗
2,促進電力發展營運協助金審議委員會,2016/1/28,aa,aa,新北市,新北市野柳民俗文化協會,31751646,協助新北市野柳民俗文化協會辦理宗教民俗文化交流研習活動,2016/3/14,2016/3/16,大潭發電廠,556,300,150,配合宣導電力發展營運，維護傳統習俗
3,促進電力發展營運協助金審議委員會,2016/1/27,aa,aa,新北市,新北市三芝區公所,aa,協助新北市三芝區公所辦理2016新北市三芝區櫻花季健行活動,2016/2/1,2016/3/31,新北市三芝區,620,270,270,配合宣導電力發展營運，提昇文教品質
4,促進電力發展營運協助金審議委員會,2016/1/27,aa,aa,屏東縣,屏東縣牡丹鄉公所,aa,協助屏東縣牡丹鄉公所辦理牡丹鄉高士村105年度村校聯合春節運動大會實施計畫,2016/2/8,2016/2/9,屏東縣牡丹鄉,114,64,30,配合宣導電力發展營運，維護傳統習俗
5,促進電力發展營運協助金審議委員會,2016/1/21,aa,aa,新北市,新北市金山地區農會,37181600,協助新北市金山地區農會辦理105年度農業生產資材獎勵計畫,2016/2/1,2016/12/31,新北市金山區、萬里區,4210,1500,1200,促進電力發展營運，增進產業發展
6,促進電力發展營運協助金審議委員會,2016/1/21,aa,aa,新北市,新北市三芝區農會,37005105,協助新北市三芝區農會辦理105年度補助化學肥料及飼料資材計畫,2016/2/1,2017/4/30,新北市三芝區,5796,2000,1000,促進電力發展營運，增進產業發展
7,促進電力發展營運協助金審議委員會,2016/1/21,aa,aa,新北市,新北市金山區公所,aa,協助新北市金山區公所辦理105年度新北市金山區居民節能減碳措施補助,2016/1/1,2016/12/31,新北市金山區,59537,20783,20783,配合宣導電力發展營運，提升台電企業形象
8,促進電力發展營運協助金審議委員會,2016/1/21,aa,aa,桃園市,大潭發電廠,aa,協助大潭發電廠辦理「灌溉希望-散播愛心」─特別助學金頒獎活動,2016/1/1,2016/12/31,桃園市觀音區,856,856,856,配合宣導電力發展營運，提升台電企業形象
9,促進電力發展營運協助金審議委員會,2016/1/21,aa,aa,新北市,新北市石門區農會,37180341,協助新北市石門區農會辦理105年度嘉惠農民事業生產計畫,2016/2/1,2016/2/29,新北市石門區,2761,800,800,促進電力發展營運，增進產業發展
10,促進電力發展營運協助金審議委員會,2016/1/22,aa,aa,苗栗縣,苗栗縣苑裡鎮石鎮社區發展協會,94986311,協助苗栗縣苑裡鎮石鎮社區發展協會辦理105年度支持台電節約能源宣導暨親子健行賞櫻活動,2016/1/31,2016/1/31,苗栗縣苑裡鎮,81,30,30,配合宣導電力發展營運，提昇文教品質
11,促進電力發展營運協助金審議委員會,2016/1/22,aa,aa,高雄市,高雄市彌陀區農會,88510204,協助高雄市彌陀區農會辦理105年農民節擴大慶祝大會暨電力建設宣導活動,2016/2/26,2016/2/26,高雄市彌陀區,310,100,100,配合宣導電力發展營運，維護傳統習俗
12,促進電力發展營運協助金審議委員會,2016/1/25,aa,aa,高雄市,高雄市興達港區漁會,85746711,協助高雄市興達港區漁會辦理輔導高雄市茄萣區水產養殖產銷班第二班105年終水產加工與養殖技術研究及能源宣導活動計畫,2016/1/27,2016/1/29,高雄市茄萣區,100,50,40,配合宣導電力發展營運，提升台電企業形象
13,促進電力發展營運協助金審議委員會,2016/1/25,aa,aa,高雄市,高雄市岡山區公所,aa,協助高雄市岡山區公所辦理高雄市岡山區105年模範母親表揚暨節能減碳宣導活動,2016/5/6,2016/5/6,高雄市岡山區,150,150,100,配合宣導電力發展營運，維護傳統習俗
14,促進電力發展營運協助金審議委員會,2016/1/22,aa,aa,苗栗縣,苗栗縣通霄鎮農會,49275005,協助苗栗縣通霄鎮農會辦理105年度農民節表彰大會補助計畫,2016/1/27,2016/1/27,苗栗縣通霄鎮,508,100,100,配合宣導電力發展營運，維護傳統習俗
15,促進電力發展營運協助金審議委員會,2016/1/22,aa,aa,高雄市,高雄市林園區農會,85176205,協助高雄市林園區農會辦理慶祝105年度農民節表彰大會暨宣導支持大林電廠更新改建計畫活動,2016/2/19,2016/2/19,高雄市林園區,500,100,100,配合宣導電力發展營運，維護傳統習俗
16,促進電力發展營運協助金審議委員會,2016/1/22,aa,aa,苗栗縣,苗栗縣通霄全民健康推廣協會,25371099,協助苗栗縣通霄全民健康推廣協會辦理105年度「全民動起來，健康跟著來」宇宙健康操成果發表暨傳統米食推廣研習活動,2016/1/30,2016/1/30,苗栗縣通霄鎮,214,50,20,配合宣導電力發展營運，提昇文教品質
17,促進電力發展營運協助金審議委員會,2016/1/20,aa,aa,臺中市,臺中市龍井區公所,aa,協助臺中市龍井區公所辦理臺中市龍井區105年歲末迎春名家揮毫暨推廣節約能源宣導活動,2016/1/23,2016/1/23,臺中市龍井區,385,100,90,配合宣導電力發展營運，提昇文教品質
18,促進電力發展營運協助金審議委員會,2016/1/20,aa,aa,南投縣,南投縣水里鄉公所,aa,協助南投縣水里鄉公所辦理水里點燈慶元宵,2016/1/29,2016/3/1,南投縣水里鄉,210,130,100,配合宣導電力發展營運，維護傳統習俗
19,促進電力發展營運協助金審議委員會,2016/1/22,aa,aa,桃園市,桃園市新屋區農會,44811105,協助桃園市新屋區農會辦理105年度新屋區各界慶祝農民節大會活動,2016/1/23,2016/3/31,桃園市新屋區,600,150,150,配合宣導電力發展營運，維護傳統習俗
20,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,苗栗縣,苗栗縣卓蘭鎮公所,aa,協助苗栗縣卓蘭鎮公所辦理【105年卓蘭靚妝提燈踩街趣】,2016/2/20,2016/2/20,苗栗縣卓蘭鎮,250,100,100,配合宣導電力發展營運，維護傳統習俗
21,促進電力發展營運協助金審議委員會,2016/1/12,aa,aa,苗栗縣,苗栗縣苑裡鎮公所,aa,協助苗栗縣苑裡鎮公所辦理『2016苑裡閩客慶元宵』活動,2016/2/20,2016/2/20,苗栗縣苑裡鎮,706,150,100,配合宣導電力發展營運，維護傳統習俗
22,促進電力發展營運協助金審議委員會,2016/1/18,aa,aa,苗栗縣,苗栗縣苑裡鎮公所,aa,協助苗栗縣苑裡鎮公所辦理105年度全國客家「掛紙日」文化及「清明節」公墓除草活動,2016/1/1,2016/3/31,苗栗縣苑裡鎮,1182,500,250,配合宣導電力發展營運，維護傳統習俗
23,促進電力發展營運協助金審議委員會,2016/1/19,aa,aa,高雄市,高雄市鳳興敬老協會,10279904,協助高雄市鳳興敬老協會辦理會員參訪國家經濟建設及研習老人福利設施暨宣導支持大林電廠更新改建計畫活動,2016/2/24,2016/2/26,大林發電廠,330,200,90,配合宣導電力發展營運，提升台電企業形象
24,促進電力發展營運協助金審議委員會,2016/1/19,aa,aa,桃園市,桃園市觀音區農會,44933304,協助桃園市觀音區農會辦理105年度觀音區各界慶祝農民節大會活動,2016/1/28,2016/3/31,桃園市觀音區,600,150,90,配合宣導電力發展營運，維護傳統習俗
25,促進電力發展營運協助金審議委員會,2016/1/15,aa,aa,新北市,新北市萬里區公所,aa,協助新北市萬里區公所辦理2016新北市野柳神明淨港文化祭,2016/2/19,2016/2/22,新北市萬里區,2560,270,270,配合宣導電力發展營運，維護傳統習俗
26,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,苗栗縣,苗栗縣苑裡鎮公所,aa,協助苗栗縣苑裡鎮公所辦理105年度【寒冬送暖‧歲末關懷】活動,2016/1/26,2016/1/26,苗栗縣苑裡鎮,165,50,50,關懷弱勢，提升台電企業形象
27,促進電力發展營運協助金審議委員會,2016/1/18,aa,aa,新北市,新北市金山地區農會,37181600,協助新北市金山地區農會辦理金山、萬里區各界105年度慶祝農民節大會,2016/1/25,2016/1/25,新北市金山區,209,150,150,配合宣導電力發展營運，維護傳統習俗
28,促進電力發展營運協助金審議委員會,2016/1/19,aa,aa,屏東縣,屏東縣車城鄉公所,aa,協助屏東縣車城鄉公所辦理屏東縣車城鄉沿海道路及景觀橋全線通車典禮活動,2016/1/29,2016/1/29,屏東縣車城鄉,287,100,90,配合宣導電力發展營運，提升台電企業形象
29,促進電力發展營運協助金審議委員會,2016/1/14,aa,aa,南投縣,南投縣魚池鄉農會,62153103,協助南投縣魚池鄉農會辦理105年度魚池鄉各界慶祝農民節表彰大會計畫,2016/2/2,2016/2/2,南投縣魚池鄉,176,70,70,配合宣導電力發展營運，維護傳統習俗
30,促進電力發展營運協助金審議委員會,2016/1/15,aa,aa,新北市,新北市林口區農會,35188901,協助新北市林口區農會辦理105年度林口區各界慶祝農民節大會及節約電源宣導活動,2016/1/1,2016/2/28,新北市林口區,2627,150,80,配合宣導電力發展營運，維護傳統習俗
31,促進電力發展營運協助金審議委員會,2016/1/15,aa,aa,苗栗縣,核能火力發電工程處中部施工處,aa,協助核能火力發電工程處中部施工處辦理105年通苑地區歲末感恩聯誼暨電力宣導活動,2016/1/27,2016/1/27,苗栗縣通霄鎮,198,198,198,配合宣導電力發展營運，提升台電企業形象
32,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,苗栗縣,卓蘭發電廠,aa,協助卓蘭發電廠辦理105年主動關懷卓蘭鎮、泰安鄉弱勢老人公益活動,2016/3/1,2017/2/10,苗栗縣卓蘭鎮及泰安鄉,183,183,183,關懷弱勢，提升台電企業形象
33,促進電力發展營運協助金審議委員會,2016/1/13,aa,aa,苗栗縣,通霄發電廠,aa,協助通霄發電廠辦理105年主動關懷獨居長者每月訪視問安活動,2015/12/25,2016/11/30,苗栗縣通霄鎮,242,242,242,關懷弱勢，提升台電企業形象
34,促進電力發展營運協助金審議委員會,2016/1/14,aa,aa,高雄市,高雄市茄萣婦女工作協會,36626909,協助高雄市茄萣婦女工作協會辦理105年兒童社區課後照顧計畫,2016/1/18,2016/12/31,高雄市茄萣區,303,80,60,關懷弱勢，提升台電企業形象
35,促進電力發展營運協助金審議委員會,2016/1/13,aa,aa,新北市,新北市瑞芳區瑞濱社區發展協會,87804693,協助新北市瑞芳區瑞濱社區發展協會辦理105年度歲末聯歡晚會活動,2016/1/29,2016/1/29,新北市瑞芳區,305,160,150,配合宣導電力發展營運，提升台電企業形象
36,促進電力發展營運協助金審議委員會,2016/1/12,aa,aa,南投縣,南投縣水里鄉農會,61031808,協助南投縣水里鄉農會辦理105年度農民節表彰大會暨電力安全宣導活動,2016/1/30,2016/1/30,南投縣水里鄉,184,100,80,配合宣導電力發展營運，維護傳統習俗
37,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,高雄市,高雄市永安區農會,88500402,協助高雄市永安區農會辦理105年慶祝農民節表彰活動計畫,2016/2/2,2016/2/2,高雄市永安區,300,100,100,配合宣導電力發展營運，維護傳統習俗
38,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,高雄市,高雄市沿海敬老協會,92065417,協助高雄市沿海敬老協會辦理「參訪國家經濟建設暨宣導支持大林電廠更新改建計畫活動」,2016/2/20,2016/2/21,明潭發電廠,221,100,80,配合宣導電力發展營運，提升台電企業形象
39,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,高雄市,高雄市岡山區農會,88502008,協助高雄市岡山區農會辦理105年度岡山區各界慶祝農民節大會暨能源建設宣導活動計畫,2016/2/2,2016/2/2,高雄市岡山區,460,100,100,配合宣導電力發展營運，維護傳統習俗
40,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,高雄市,高雄市路竹區農會,88323700,協助高雄市路竹區農會辦理105年度農民節慶祝大會,2016/2/25,2016/2/25,高雄市路竹區,400,120,100,配合宣導電力發展營運，維護傳統習俗
41,促進電力發展營運協助金審議委員會,2016/1/11,aa,aa,新北市,新北市三芝區農會,37005105,協助新北市三芝區農會辦理105年度新北市三芝區農民節活動暨優秀農民表揚大會活動,2016/2/1,2016/3/31,新北市三芝區,165,100,90,配合宣導電力發展營運，維護傳統習俗
42,促進電力發展營運協助金審議委員會,2016/1/12,aa,aa,基隆市,協和發電廠,aa,協助協和發電廠辦理歲末新春睦鄰溝通聯誼暨電力宣導活動,2016/1/14,2016/3/1,基隆市中山區,100,100,100,配合宣導電力發展營運，提升台電企業形象
43,促進電力發展營運協助金審議委員會,2016/1/6,aa,aa,臺中市,臺中市龍井區農會,56376204,協助臺中市龍井區農會辦理105年度龍井區各界慶祝農民節表彰大會,2016/1/10,2016/1/10,臺中市龍井區,380,190,100,配合宣導電力發展營運，維護傳統習俗
44,促進電力發展營運協助金審議委員會,2015/12/21,aa,aa,基隆市,協和發電廠,aa,協助協和發電廠辦理生態環境教育系列活動計劃:基隆原生種植物石蒜復育工作,2015/12/1,2016/12/31,基隆市中山區,800,800,800,配合宣導電力發展營運，提升台電企業形象
45,促進電力發展營運協助金審議委員會,2016/1/7,aa,aa,苗栗縣,卓蘭發電廠,aa,協助卓蘭發電廠辦理扎根教育計畫-105年鄉土教學,2016/2/1,2016/12/31,苗栗縣卓蘭鎮及泰安鄉,230,230,230,配合宣導電力發展營運，提昇文教品質
