66000250-016,東海里,龍井區,臺中市,4199574,148219,3893838,129727,3718163,140515,4016169,184112,4510658,204885,4944551,160065,3777040,138716,3546606,126224,3918790,92892,4105160,118692,5136473,125765,4512877,99268,3721523,87530
66000250-014,南寮里,龍井區,臺中市,40,310194,40,268628,40,247110,40,303133,40,335594,40,268646,40,275380,40,272811,40,250883,40,316392,40,338345,40,277970,40,255330
66000250-013,新庄里,龍井區,臺中市,543109,1976078,490463,1829639,477516,1595334,537307,2022011,586214,2267991,629872,1758929,493397,1789984,444978,1806640,486861,1625940,541669,2132557,675308,2308868,593782,1834215,490849,1702457
66000250-015,新東里,龍井區,臺中市,3109293,588858,2773858,609397,2737543,502255,3102775,645913,3220792,742002,3625873,560790,2810520,561219,2545654,584830,2867980,495186,2990264,693732,3569229,734625,3437360,578747,2761896,526758
66000250-005,福田里,龍井區,臺中市,13991,216436,13256,186327,13369,206478,19219,265186,24915,310402,22729,221872,14374,199005,12650,198629,13688,187308,22230,313044,30298,297373,21263,204583,15355,208627
66000250-003,龍西里,龍井區,臺中市,466857,918,463036,785,436066,679,515036,865,627787,926,599529,737,453330,947,432341,928,449232,677,591650,818,745753,807,541364,720,447153,950
66000250-002,龍東里,龍井區,臺中市,626803,28785,661509,25199,576531,27414,698413,32504,873687,38508,787852,29703,612136,26638,629092,27113,597139,25202,789399,39067,1015522,37489,733123,25964,609597,28277
66000250-011,龍泉里,龍井區,臺中市,1930315,46,1988301,0,1671610,0,2105140,739,2616052,0,2422685,0,1728501,0,1911441,0,1718177,166,2374391,0,2870667,0,2172077,0,1761561,0
66000250-007,龍津里,龍井區,臺中市,40675,1220882,42730,1061854,38393,1163657,40478,1454974,51427,1716154,45947,1216663,36934,1119357,37654,1124471,36811,1072151,45543,1695923,59297,1656110,43322,1183981,37318,1185257
66000250-012,龍崗里,龍井區,臺中市,537717,0,593536,0,495489,0,631662,0,781304,0,709452,0,547665,0,570570,0,503657,0,709352,0,892911,0,670380,1,531689,0
66000090-020,三村里,豐原區,臺中市,1723027,421,1747725,0,1550574,49,1831659,0,2230653,0,2088059,0,1592708,0,1699995,0,1563106,0,2060993,1161,2420034,0,1834427,0,1619535,0
66000090-005,下街里,豐原區,臺中市,180041,167853,173645,145505,167452,182035,205032,204709,242833,236053,216417,174712,163873,159689,154370,157779,159503,177630,207539,251041,253679,229124,194548,171846,164098,165462
66000090-013,大湳里,豐原區,臺中市,765319,4150,755283,4812,713108,3974,828878,4656,984440,4849,936062,3578,735895,3919,717567,3809,726960,3452,876906,3857,1075370,3050,818642,2676,715908,2116
66000090-003,中山里,豐原區,臺中市,521197,17413,502474,15245,506171,17472,661455,18918,787448,21506,682784,15979,514249,15159,508400,14595,499078,19169,719674,25224,794991,24707,618802,19411,504419,17664
66000090-028,中陽里,豐原區,臺中市,20183,1518263,15167,1339522,15427,1517861,22003,1880615,26077,2094363,25932,1547293,19583,1372450,16037,1451046,15321,1489928,20765,2058124,21517,2063288,22499,1518989,15088,1479656
66000090-021,中興里,豐原區,臺中市,741927,36531,738903,28865,660682,29918,833364,33794,1002632,38585,930836,28683,692221,30753,716965,28586,681773,25164,940012,33728,1111477,34533,803891,26765,711732,35650
66000090-014,北湳里,豐原區,臺中市,819125,0,810716,0,752883,0,847347,0,1028040,0,985387,0,773094,0,744664,0,784293,0,912888,0,1166237,0,916043,0,786918,0
66000090-027,北陽里,豐原區,臺中市,30446,3603607,26259,3087213,26151,3115495,29259,3905687,32436,4492235,34815,3164264,23678,3252136,16324,3199529,12666,2925423,16429,4175266,16890,4257417,9600,3312866,7280,3004389
66000090-012,民生里,豐原區,臺中市,288514,39866,293921,33101,264300,35173,328851,42429,397620,53882,345567,36611,271057,35176,280852,35387,254326,36423,362161,51095,396436,49686,305971,39191,261800,33867
66000090-022,田心里,豐原區,臺中市,777507,1055596,760421,900228,710576,1012457,893663,1266455,1044450,1480297,983521,1075775,708273,959429,752397,955174,691701,955004,990325,1402259,1163093,1405254,866676,1071453,753283,904295
66000090-017,圳寮里,豐原區,臺中市,267835,56407,269842,47291,243171,54627,289707,58615,347348,71835,317069,51518,251445,49371,243098,49226,257771,49094,316955,75034,388407,70933,298984,54388,256894,54801
66000090-036,朴子里,豐原區,臺中市,608962,362864,602642,316954,557023,291728,574572,359383,647813,375516,648196,301168,559725,299569,553239,286873,572175,272921,582330,322721,693115,369455,596461,312421,553684,292494
66000090-009,西安里,豐原區,臺中市,1512189,27830,1506319,26483,1365947,36727,1702115,38763,2042470,43449,1776806,31219,1395519,29179,1450750,28131,1339359,31654,1888403,39215,2165188,40085,1659080,32579,1384431,28644
66000090-016,西湳里,豐原區,臺中市,2626181,3477,2673656,3760,2403842,3769,2676743,3674,3127488,4036,3130080,3591,2442797,3842,2442238,2736,2515645,3528,2911901,3121,3523534,3056,2761327,2671,2492971,1964
66000090-010,西勢里,豐原區,臺中市,678009,2315,686644,2312,624313,2458,781119,0,972457,0,821461,0,630435,0,659433,0,609237,0,877780,0,1018681,40,757142,0,635537,0
66000090-015,東湳里,豐原區,臺中市,1160205,13775,1132378,14193,1049730,15797,1147620,19798,1275827,20363,1307430,16824,1042422,23770,1029206,11962,1052426,15599,1104622,22286,1421687,23318,1165473,17965,1026710,10880
66000090-029,東陽里,豐原區,臺中市,1135,362750,871,436140,1225,384458,1113,433717,1182,475072,1467,410607,0,453017,0,436231,0,438312,0,493255,0,482774,0,432168,0,373159
66000090-011,東勢里,豐原區,臺中市,420600,66690,432813,60285,386297,66995,480250,76480,580613,90621,506111,62508,392407,60768,423663,62979,386144,61711,553521,89221,626192,80903,467035,60404,398476,54486
66000090-019,社皮里,豐原區,臺中市,2129104,562350,2192130,467499,1931575,547050,2354712,667112,2865069,764789,2664129,551047,1954491,507197,2092854,505379,1932800,525271,2570706,770588,3011068,736277,2359598,525644,1967755,531448
66000090-025,南陽里,豐原區,臺中市,9901,2770457,6594,2391214,7505,2608537,10665,3235414,10477,3828533,9672,2685238,73309,2545409,7552,2482004,7670,2480000,10342,3704271,10421,3558092,12827,2726505,11289,2428170
66000090-032,南嵩里,豐原區,臺中市,17951,984241,15191,949871,13934,872916,17032,1059864,18059,1173263,16616,931773,14658,966534,12884,968777,11981,882896,14866,1109529,16524,1130236,13879,964909,12329,882234
66000090-034,翁子里,豐原區,臺中市,25923,909515,22492,813178,14805,805445,16573,977827,19895,1070011,19728,842367,18773,833648,13777,824799,14487,809495,14770,978866,17401,1038830,15800,837179,14564,781803
66000090-033,翁明里,豐原區,臺中市,137554,446224,127535,398510,128554,435466,133491,565286,149901,635112,147558,448507,116132,408777,111968,423824,123307,441290,133256,620238,160095,611681,137462,436874,121963,424781
66000090-002,頂街里,豐原區,臺中市,86652,357348,78368,316982,83326,407769,101684,482581,115017,549374,101761,387129,84419,342937,78628,351784,80539,383223,110588,558837,113489,552513,97574,382263,89444,350932
66000090-006,富春里,豐原區,臺中市,270998,0,278563,0,262026,0,331505,0,409155,0,361907,0,268791,0,280347,0,259987,0,382033,0,435886,0,332817,0,276339,0
66000090-026,陽明里,豐原區,臺中市,221728,532077,235533,471857,215838,532912,271984,664195,326586,761119,286285,512806,213950,491146,232224,495713,213615,482262,311269,740820,361423,736046,276022,517240,232527,513527
66000090-007,葫蘆里,豐原區,臺中市,211521,80,215506,80,202465,6301,276840,80,331342,80,291535,80,223381,80,228991,672,212324,933,297664,1130,347924,1362,263297,1217,228397,1197
66000090-023,豐田里,豐原區,臺中市,11040,2751207,4562,2383461,5280,2466182,9600,3143234,0,3633289,0,2655639,0,2534088,0,2530288,0,2454960,0,3449438,0,3539211,0,2715608,121,2414112
66000090-018,豐圳里,豐原區,臺中市,85566,865823,82370,719253,73835,834441,89897,955610,108019,1102116,96798,798261,78681,772670,75380,763149,81739,771453,95236,1110698,113730,1033965,87218,763401,76084,802031
66000090-008,豐西里,豐原區,臺中市,5874,622864,4300,533772,4911,655075,7576,731193,7939,868580,8120,609220,6280,559024,5690,544017,6605,584021,9819,862423,11330,819875,9380,591814,8174,589087
66000090-001,豐原里,豐原區,臺中市,713460,339323,697589,312300,667214,385518,778389,450754,920343,518814,859429,380001,679774,350010,647588,352635,671555,361849,839680,486907,1002242,483731,789668,366498,691173,337497
66000090-004,豐榮里,豐原區,臺中市,293834,271770,284248,251511,282318,342418,328192,388657,396753,421359,363331,296961,282702,248929,264133,243883,280852,297517,352051,424112,431232,406021,325222,292897,275563,254310
66000260-005,中正里,霧峰區,臺中市,3530,590924,2949,538291,3004,700829,3988,867984,4139,1027134,3827,709716,3192,582312,2207,578701,0,680225,0,1034544,0,1033365,0,706362,32,611183
66000260-013,五福里,霧峰區,臺中市,18815,718668,15250,633227,15296,692400,14168,897438,16141,1059197,18628,700202,13264,657743,11961,632610,12140,634616,13069,983193,12667,1017380,10884,724408,11713,616304
66000260-017,六股里,霧峰區,臺中市,0,573316,0,580316,0,574535,0,763681,45,901910,13858,663846,3858,592156,0,561411,0,548258,1,792748,0,860747,190,639996,0,526005
66000260-010,北柳里,霧峰區,臺中市,8156,1202857,7963,1102472,7815,1301413,11318,1576553,9208,2016227,7088,1284618,1080,1124099,40,1149360,161,1223987,670,1688246,0,1878106,0,1277141,0,1070815
66000260-012,四德里,霧峰區,臺中市,0,666085,0,591257,0,659723,0,893384,0,1037248,3858,693769,0,637172,64,611956,374,600312,0,961170,0,972616,0,718346,0,586302
66000260-008,本堂里,霧峰區,臺中市,7338,2195274,6472,1953073,1884,2370025,2280,3081462,2272,3665585,6266,2545115,3670,2007260,3098,2068288,3236,2232857,4116,3372145,3583,3506550,3754,2515369,4005,2002078
66000260-004,本鄉里,霧峰區,臺中市,0,743836,0,666857,0,862488,0,1008321,0,1195602,0,851363,0,691543,0,703944,0,802612,35,1165249,0,1132416,0,812567,0,723072
66000260-003,甲寅里,霧峰區,臺中市,9642,1611952,6791,1504401,8617,1881176,11031,2142690,11195,2576263,14871,1916626,13174,1518885,8530,1621406,9468,1786933,12568,2432447,13054,2458498,12424,1873479,10008,1570820
66000260-002,吉峰里,霧峰區,臺中市,17360,2780602,12824,2629783,14680,3321513,20440,3676520,15880,4448493,13760,3339127,12735,2564996,8603,2914238,10285,3083282,13767,4029657,13640,4151123,12760,3175109,11571,2856142
66000260-009,坑口里,霧峰區,臺中市,141,744747,144,809072,109,767109,292,985957,510,1159141,414,837990,126,748759,230,731232,129,711873,632,1055719,311,1103000,137,841515,74,700284
66000260-011,南柳里,霧峰區,臺中市,12947,1225849,9273,1118586,12173,1318809,13696,1509059,14122,1624486,14745,1466325,12455,1173947,10531,1243346,12501,1238908,13556,1574345,13661,1558270,13388,1518808,12610,1229776
66000260-020,南勢里,霧峰區,臺中市,1325,317197,1015,302783,860,275311,1722,364802,1704,427551,2126,306537,1401,292134,1145,283439,1154,273956,1288,397757,0,429352,0,315357,0,269813
66000260-016,峰谷里,霧峰區,臺中市,0,243812,99,272522,0,240960,0,305454,0,343748,0,281295,0,266635,0,251966,77,239905,0,319077,0,325939,0,281638,0,239863
66000260-001,桐林里,霧峰區,臺中市,1245,295879,1073,261629,989,290870,1099,342707,1039,362467,1015,308202,1005,287203,926,284309,888,278832,1106,380367,3162,361283,1032,296944,1027,300628
66000260-006,錦榮里,霧峰區,臺中市,0,301938,521,260221,0,296650,0,368615,0,436011,0,311982,0,265971,0,265110,0,277149,0,421163,0,418768,0,314318,149,261580
67000150-010,七股里,七股區,臺南市,8043,211823,6952,184781,8132,210708,9396,277512,11230,328265,10169,225910,8103,215872,7233,192687,8204,202525,10949,281327,12916,297797,9734,230538,8111,184710
67000150-023,十份里,七股區,臺南市,40,268386,40,232019,40,254496,40,331292,40,382470,40,287958,40253,259466,40,241482,40,260640,40,355331,91,388514,40,294079,40,228468
67000150-022,三股里,七股區,臺南市,5493,338914,5748,284275,5790,297003,6017,393527,7101,454308,6329,347965,5446,321715,6156,295350,5316,308239,6123,411977,7760,435023,6254,359676,5556,286792
67000150-013,大寮里,七股區,臺南市,40,200763,40,178074,279,202676,40,270046,40,314019,80,227957,80,190872,80,187551,80,199507,80,288992,80,307336,80,231697,80,172334
67000150-017,中寮里,七股區,臺南市,105361,7056,95365,5884,93932,8221,119686,12591,135033,15666,143707,10825,100747,7890,93690,6773,99116,6324,131129,8366,155281,8435,134752,7039,105947,6272
67000150-021,永吉里,七股區,臺南市,7751,202993,5996,174703,6498,189018,8351,248745,9800,286377,11202,225139,18285,190185,6415,179180,7357,183354,8510,256168,10880,264117,8675,212861,7166,167277
67000150-011,玉成里,七股區,臺南市,2356,191162,2725,167185,3104,187495,3281,242077,3191,280319,0,200987,0,188650,0,183290,0,187134,622,256174,93,276732,0,214413,0,174332
67000150-016,竹港里,七股區,臺南市,979,133390,1447,149147,875,137864,1029,184304,1376,217918,1536,160786,995,140850,1276,135058,1160,132374,1221,191684,1981,206695,2693,163910,1098,126290
67000150-018,竹橋里,七股區,臺南市,174512,3664,153534,2660,153117,3548,187809,4608,217066,39,226110,0,158597,0,151522,0,147979,0,187794,0,241468,0,196845,0,155466,0
67000150-006,西寮里,七股區,臺南市,52112,0,47220,0,49649,0,59509,0,67717,0,72775,0,50860,0,46964,0,46555,0,66336,0,79109,0,61698,0,48985,0
67000150-003,城內里,七股區,臺南市,1154,82342,1307,71160,1399,82462,1467,104405,1627,133725,1328,86803,1187,84877,727,76571,774,78946,919,120065,1090,129013,997,88629,828,72475
67000150-001,後港里,七股區,臺南市,10874,57728,10741,46684,9313,54043,11408,62886,13626,79464,17518,64769,12448,62024,10825,56080,8032,56031,11978,81335,12516,83797,11806,72561,10806,60870
67000150-014,看坪里,七股區,臺南市,153786,67,134791,61,132585,61,164815,49,186585,43,193749,58,144848,49,137973,48,139047,56,171275,44,217755,71,180962,46,140318,40
67000150-005,頂山里,七股區,臺南市,113026,425,98494,367,105093,423,133785,494,148171,471,161103,5255,113212,1668,97121,321,103923,311,144146,395,173947,417,141190,385,111505,337
67000150-009,溪南里,七股區,臺南市,51266,1196,40056,1117,44489,1384,56204,1743,64006,1672,60746,1683,43133,1431,39242,1287,40557,1388,52729,1598,68946,1423,57568,1292,43891,1389
67000150-019,義合里,七股區,臺南市,303136,0,292444,0,277171,0,335521,172,375937,0,395037,0,283623,0,270629,0,275828,0,327780,0,427875,0,352219,0,276098,0
67000150-015,樹林里,七股區,臺南市,300282,2161,276658,2005,255106,2392,329859,2639,376391,3084,377197,2359,285768,2287,260274,1835,259584,1988,317754,2570,402810,2735,345271,2147,256717,1727
67000150-004,篤加里,七股區,臺南市,173171,6348,170119,8009,165454,9019,206683,9815,226300,10261,232427,7844,163047,6545,158990,6102,161591,7073,209712,8846,245118,9233,216156,9182,173934,7181
67000150-008,龍山里,七股區,臺南市,510,325335,637,285643,522,339630,419,431725,320,503473,465,348445,41230,323575,395,293643,446,309721,576,447127,577,455367,537,352920,455,280352
67000080-001,下營里,下營區,臺南市,56166,314866,47088,291591,56193,326410,71668,429462,63897,514036,69864,387321,60104,304837,49802,307683,55297,312432,66334,445274,67390,478207,63350,364242,58269,281368
67000080-007,大屯里,下營區,臺南市,325624,40,290815,40,298278,2489,377419,40,459188,40,454940,4268,311185,3765,276165,336,289593,314,392650,78,477435,40,412466,2483,308609,40
67000080-008,大埤里,下營區,臺南市,174498,5175,153263,4968,157562,4355,200163,5021,247601,5689,242917,4363,160927,5049,152083,5089,159419,3990,208680,4729,293970,5171,213694,3619,166835,3262
67000080-002,仁里里,下營區,臺南市,3872,706517,3988,601677,4629,672081,4132,899963,4083,1098869,5767,740757,7911,664993,6068,644074,3457,638774,4028,982885,4506,1037576,5901,772046,6707,608321
67000080-014,甲中里,下營區,臺南市,339215,3165,310957,3077,314751,3628,375033,4906,434860,4118,445904,3766,342891,1550,308943,1982,305037,3552,389026,5404,477606,8649,412912,6958,338379,5185
67000080-003,宅內里,下營區,臺南市,239990,4361,225125,4108,220104,4838,260535,5397,306941,5404,320654,4562,228823,4243,210835,4215,219228,4801,276112,5420,330718,5329,274953,5024,219722,3755
67000080-012,西連里,下營區,臺南市,4548,261708,16794,268614,11171,223922,2529,292936,4911,353008,276,282842,193,247950,110,285398,92,218788,166,316140,296,338984,473,306334,222,242162
67000080-004,後街里,下營區,臺南市,387247,0,367261,0,357518,0,448995,0,520738,0,547339,0,375033,0,348972,0,371110,0,482123,0,575761,0,489712,0,374066,0
67000080-015,紅厝里,下營區,臺南市,235682,0,233281,0,225542,0,269967,0,317424,0,337535,0,238470,0,222951,0,227599,0,288064,0,359802,0,305386,0,243093,0
67000080-009,茅港里,下營區,臺南市,5942,433839,5248,432010,5639,424161,4722,534298,4444,647982,3588,445266,5619,412011,5542,499327,2664,410823,2654,572317,2796,617487,3205,487321,4957,371506
67000080-013,賀建里,下營區,臺南市,419602,5812,385469,4977,387539,5947,467463,7459,526847,8859,557800,3565,437535,3061,411009,3034,397897,3135,503781,4019,588285,2763,522241,936,430341,666
67000080-011,開化里,下營區,臺南市,40,472925,57,399983,220,436826,155,599760,143,715922,40,495844,297,442389,183,432744,197,412889,50,638814,40,673717,40,515957,208,409146
67000080-005,新興里,下營區,臺南市,672875,10553,629266,7944,605080,7205,791272,9566,915442,10527,936270,7917,645932,7496,588186,8397,615914,6537,806670,9812,990436,10739,813163,8172,651988,6894
67000080-006,營前里,下營區,臺南市,5428,556030,5191,479090,5133,528544,7862,714411,9570,859957,11052,585289,6207,511259,6154,512518,5447,503358,8591,772232,10526,828992,9995,612554,7702,481316
67000110-009,二溪里,大內區,臺南市,53096,148327,49175,160767,49394,161385,54339,192592,55258,217834,56935,187909,56837,178993,51439,164585,48788,167183,56572,202758,58928,213673,55349,185353,52893,161276
67000110-005,大內里,大內區,臺南市,353698,75289,303527,71447,303773,76095,375173,83879,420862,110632,460305,96828,357352,91049,304987,81257,321456,86835,365654,96462,450151,91894,419345,76345,333873,78578
67000110-004,內江里,大內區,臺南市,112148,88482,99455,92366,98778,87008,120840,111893,134632,123109,143944,108806,115997,97162,96670,88803,102535,89681,118123,111321,153591,120441,139342,108600,108707,88195
67000110-006,內郭里,大內區,臺南市,115807,1333,116942,1283,106176,1773,128165,2476,134445,2671,143844,2282,114673,1778,101496,1306,103315,1960,118482,2767,151493,2928,143955,2563,116274,1608
67000110-002,石林里,大內區,臺南市,134930,230,118786,176,114204,246,131817,531,155210,917,166594,707,131522,216,110567,174,115919,190,130119,665,170528,797,152882,432,122920,179
67000110-003,石城里,大內區,臺南市,151299,185058,133833,198803,135637,180107,161326,236330,181602,275364,198075,220526,157226,188562,134023,178685,142515,174915,159377,237548,207618,270152,189425,214886,148326,167199
67000110-001,石湖里,大內區,臺南市,141488,38100,121475,43487,119536,39386,144365,51361,164138,62059,185283,47101,138835,41285,116918,39679,124196,37163,145698,53391,192558,62516,174270,48455,137811,37601
67000110-010,曲溪里,大內區,臺南市,40,96450,40,106365,40,104109,40,132413,140,158265,40,126609,40,105639,40,99930,40,101147,40,135308,40,153232,40,122831,54,95215
67000110-007,頭社里,大內區,臺南市,150023,134832,119904,139926,123200,139585,140228,167220,154973,189695,166506,160409,152991,154330,119753,144447,129592,146076,147345,172730,214340,188773,170747,155976,145151,135706
67000110-008,環湖里,大內區,臺南市,17102,113949,15383,126960,15102,122009,18930,157106,20526,184201,20131,146977,17610,129817,15932,119223,15007,121457,18395,162816,22059,184075,19733,150610,16391,116262
67000220-003,山上里,山上區,臺南市,1107,267282,1096,240009,1157,296875,1100,357151,1027,425691,1317,312657,1566,288317,1448,269793,1447,293390,778,373524,447,408064,634,312340,2521,271479
67000220-006,平陽里,山上區,臺南市,77385,40,69444,40,76348,40,92700,40,96033,40,105838,40,83109,40,68121,40,73949,40,94977,40,104075,40,86506,40,76799,40
67000220-005,玉峯里,山上區,臺南市,1275,36980,1148,35039,1247,39681,1544,40468,1647,49886,1735,41299,1921,42994,1420,40078,1265,40956,1396,40681,1847,43532,2102,39433,2185,43450
67000220-002,南洲里,山上區,臺南市,4657,359624,3326,326771,2783,386875,3482,505547,3214,603674,4590,424809,3695,360276,2845,355553,2852,369623,4000,537511,3881,587053,4157,435687,3783,347779
67000220-004,新莊里,山上區,臺南市,1205,212779,1076,197903,685,235310,913,289229,709,354112,582,250158,567,224133,555,203458,510,190636,378,277412,461,308004,477,228119,356,183775
67000220-007,豐德里,山上區,臺南市,95919,120,87715,219,87377,146,103987,201,109736,361,119308,748,90686,947,82859,1258,87901,1423,111344,398,129632,882,109552,275,92607,328
67000370-018,三民里,中西區,臺南市,39927,8421,33213,8148,37867,11383,50824,16120,61411,18234,59052,14425,33576,10481,28181,12603,27253,10532,38213,16174,47550,20651,56129,16213,33366,9873
67000370-035,三合里,中西區,臺南市,26120,70035,23169,60018,21808,78469,26288,87330,29895,106502,32233,75949,25790,61444,22854,60943,24501,73623,28441,97600,34014,96553,30939,74030,25467,65315
67000370-010,大南里,中西區,臺南市,63654,0,61292,0,58793,0,70748,0,76954,0,80068,0,61702,0,58675,0,59357,0,73301,0,87900,0,76707,0,59275,0
67000370-031,大涼里,中西區,臺南市,188294,17458,157655,13642,162637,19589,222302,26821,248462,31863,262295,22569,185944,16368,151804,14321,152275,16870,189822,27356,251494,31672,215355,23773,153295,14546
67000370-003,小西里,中西區,臺南市,43711,919,36825,843,36903,989,53005,1056,58127,1170,62591,857,40534,1007,34758,922,34829,960,50876,1118,64805,1114,53421,872,38783,936
67000370-030,中正里,中西區,臺南市,149699,188178,144689,197417,160754,210339,235187,281102,277043,329297,264032,270831,181717,210588,169734,193968,166571,215456,249431,304383,299850,307156,242491,255123,179932,186086
67000370-006,五妃里,中西區,臺南市,336607,118616,288027,104853,287135,119391,385082,181833,428736,228397,448601,145105,309409,113248,270000,101094,277667,112888,368916,186049,453915,202522,409605,142127,297111,98903
67000370-026,元安里,中西區,臺南市,93002,30306,81249,30025,92716,36743,120677,39543,128372,42980,131061,32559,93693,25232,78438,25025,86964,30661,129275,43074,148611,44347,122734,33926,89690,25623
67000370-001,公正里,中西區,臺南市,341165,0,271045,0,264963,0,346218,0,388257,0,409918,0,297192,0,261796,0,281162,15,356083,0,436963,0,411299,0,297396,57
67000370-017,天后里,中西區,臺南市,9252,31411,8261,30090,9471,37092,12103,44721,13859,56396,11961,40068,7622,31173,6972,28930,7045,34597,11791,46321,14153,50704,13570,38476,8867,30482
67000370-024,文賢里,中西區,臺南市,7398,182527,7772,167331,4377,213806,5133,251758,5814,302535,5103,219453,4276,179309,4237,172417,3484,198292,4339,275425,5264,304057,5113,213460,4093,171200
67000370-021,水仙里,中西區,臺南市,0,46304,0,42542,0,49540,0,61350,0,75205,0,54218,0,43239,0,44616,0,44468,0,65427,0,64731,0,49874,0,45379
67000370-004,仙草里,中西區,臺南市,130200,0,110153,0,108749,0,153358,0,175000,0,187488,0,120227,0,100421,0,108840,0,157429,0,202585,0,178882,0,115941,17
67000370-032,民主里,中西區,臺南市,50625,72399,39553,57650,47597,59828,61248,77849,73857,91851,63465,73821,39244,65570,29885,61180,30505,62542,42626,90401,52445,96562,46891,76235,37136,51115
67000370-029,民生里,中西區,臺南市,479610,442226,475415,429262,437424,498384,657125,633061,749736,737546,721632,567780,469805,450494,449392,443661,418998,495602,680697,680430,803699,713964,665652,568075,446514,426116
67000370-036,民權里,中西區,臺南市,577385,762601,502936,718213,492107,880113,654981,1115202,758126,1316447,756252,973895,566325,748873,481329,715872,481337,793743,659195,1190626,792999,1222700,726043,912407,514766,738174
67000370-016,永華里,中西區,臺南市,243127,66581,217295,59058,205703,68216,271395,87498,312562,91574,331812,85809,218293,62883,195253,56511,204511,71428,253416,98811,353075,89323,300456,90879,211029,59602
67000370-015,永福里,中西區,臺南市,330069,265434,292751,285624,276781,307453,371247,418074,432067,481069,454253,381889,313909,302981,273679,275944,269208,303659,359713,443405,473349,447239,410098,372982,285336,262947
67000370-025,光賢里,中西區,臺南市,33782,870491,29971,970937,29571,897466,37306,1261338,32453,1483410,32058,1149641,21255,892902,21722,898068,19787,845327,27811,1290736,33203,1463622,27753,1115448,21101,798367
67000370-028,安海里,中西區,臺南市,153915,4296,157873,3618,149036,2618,209431,3588,240388,4293,228957,2236,156490,1757,154562,4053,140810,2352,228986,3480,278167,3489,220413,2438,157137,1694
67000370-033,西湖里,中西區,臺南市,197977,744671,218167,650365,182269,796169,250249,979531,291457,1165295,277621,822791,185385,669044,197930,666343,172202,699523,252589,1068489,305458,1074241,248368,799207,181058,699050
67000370-034,西賢里,中西區,臺南市,39967,1327649,41890,1160911,35609,1346834,50892,1719242,60665,2070120,60329,1427685,40782,1232960,41315,1201984,35274,1251538,50567,1925950,64498,1923731,51179,1454601,36198,1269331
67000370-005,赤嵌里,中西區,臺南市,48319,54935,39101,47910,44541,68937,58778,76013,63631,93911,58743,69946,44876,51761,37785,50091,40290,63242,54841,81320,63289,90217,55895,65809,43510,50915
67000370-023,協和里,中西區,臺南市,12121,180576,5802,160300,7377,214669,13414,250923,15784,294952,17523,210801,11284,178587,5448,179129,7513,204447,12324,279401,16845,299011,14976,213712,9676,191026
67000370-027,協進里,中西區,臺南市,25245,2548,27201,1988,23905,2487,32138,3405,38080,3672,36729,2691,25262,2082,27387,1640,24156,1975,33053,3079,40149,2867,34101,2324,25440,1998
67000370-009,法華里,中西區,臺南市,62537,176849,55025,156832,56940,165677,69403,226731,68635,269278,78365,190095,56900,167047,55348,166849,57806,166676,69773,231407,75894,238896,79653,196716,55682,154921
67000370-014,青年里,中西區,臺南市,536725,0,456885,0,441417,0,589271,0,688263,0,726793,0,521614,0,448307,0,466308,40,561085,0,739136,0,693055,0,490673,0
67000370-037,保安里,中西區,臺南市,23842,151517,23066,129387,19301,150043,26370,205171,29493,228492,30072,168815,20699,143045,19847,131269,19691,142803,30152,211862,35939,226804,28579,175590,21100,128134
67000370-013,建國里,中西區,臺南市,3055,44698,2388,46851,2452,53213,3168,71040,3896,77143,3531,61047,2600,45906,2262,38663,2707,48415,2495,71566,3625,73246,3054,60439,3010,34306
67000370-007,郡王里,中西區,臺南市,185255,0,170161,0,160782,0,210496,0,230741,0,240439,0,173924,0,151734,0,158600,0,207202,0,258555,0,226978,0,164160,0
67000370-038,郡西里,中西區,臺南市,4771,176834,3459,157244,4571,183379,5480,244367,5299,279491,5134,203391,4098,159662,2975,154097,3822,175455,5449,250081,5759,273983,5846,204478,4653,143023
67000370-012,進學里,中西區,臺南市,63559,2600,58453,2080,52765,2800,68910,3480,81535,3040,85201,2880,63985,2120,60894,1560,62191,2000,75165,2280,82349,2760,76313,2720,58553,2280
67000370-011,開山里,中西區,臺南市,497554,115486,415472,127390,413681,126077,531301,179942,598001,213075,624224,160574,453685,124118,389129,116354,402211,119357,504618,180442,653858,192776,589422,151224,425445,106766
67000370-019,萬昌里,中西區,臺南市,77027,0,63474,0,60277,0,79146,0,92654,0,101641,0,74163,0,63299,0,66301,0,80880,0,109559,0,100986,0,71214,0
67000370-002,銀同里,中西區,臺南市,67586,0,53895,0,55062,0,70549,0,79624,0,87544,0,63280,0,54391,0,56575,0,72045,0,94144,0,86958,497,63918,0
67000370-022,藥王里,中西區,臺南市,5272,97911,3747,83968,2976,100372,5393,124734,5052,146822,6333,102886,4710,92435,3190,92125,2997,94286,1021,129804,0,134814,0,100025,0,90131
67000270-003,一甲里,仁德區,臺南市,802305,5555,798674,4922,755444,6435,987962,7150,1157416,6450,1078568,3933,750116,3647,784732,3324,718924,3555,1035051,1709,1215794,795,969991,840,770585,760
67000270-015,二行里,仁德區,臺南市,345456,576928,276557,524571,308271,630012,363571,701284,338246,837467,402925,669359,313849,554707,260009,575043,298628,588718,349122,707013,356367,775500,370416,688966,292588,530652
67000270-010,三甲里,仁德區,臺南市,12367,216588,10617,206081,9753,243350,13106,299017,14830,360321,14663,270419,11366,215337,10954,218228,11290,229256,13885,300277,16681,324711,16190,256682,12960,199234
